,C4,C3
0,1407.8999874954288,774.8834535458851
1,567.6489553739084,910.816759762955
2,678.2294699527777,872.1824790241301
3,884.9432988150121,440.6697784699131
4,984.3411903241165,1055.9440445660339
5,1844.8584544336077,988.6128786185911
6,1671.1262004501507,988.0394937289254
7,1726.01607710064,779.326515888164
8,976.5846835616567,1314.5544068475492
9,634.2148622356244,392.5027366482098
10,904.455358329718,1397.5456877425813
11,1339.562074452972,1154.9780105785264
12,582.5851414122687,809.352162991067
13,503.68602033064224,382.23890748438646
14,1657.533462524879,690.9730883056648
15,2325.4120125577447,1094.9941865610083
16,1231.0161532479972,915.4717450158817
17,602.7941548669952,683.398106978067
18,611.9658059870533,713.9642035516142
19,971.1294720339141,1164.3411747026541
20,1038.4580836260843,852.8414762324808
21,1100.05505243167,2960.935650189436
22,1071.9382488814824,1953.859256236277
23,562.4321765058143,771.4156541391276
24,2694.0489389642203,2185.8060443737686
25,732.9223464463115,1172.0614709041768
26,682.5482461490698,1043.4364295394746
27,699.4321531302546,745.846917769705
28,953.7476240996297,854.5477149526527
29,1190.444121487041,1196.6640545189268
30,732.8795504452706,858.9201992504392
31,624.3616916151734,569.8312842701001
32,700.097312754564,433.751484735956
33,807.9159335079844,981.7921662902463
34,618.5430667337025,623.9498714105932
35,308.7855182001881,891.0846869765553
36,696.0584901721307,703.2251536107299
37,644.0617060729522,828.8755728718522
38,813.4190764437614,597.7359841911817
39,605.1744803830713,494.0327717363054
40,665.1358884778062,604.3256082853688
41,420.1357749089513,427.35900345248183
42,777.3955788853062,646.6050676069747
43,1098.1449500613294,536.7006517688573
44,293.29491836976274,451.43841227662995
45,664.1608046343574,678.7754011477664
46,781.9813193195695,534.7028066372374
47,485.31785379995944,397.91315870072503
48,560.9006007559861,452.90454650080363
49,635.4834917038302,532.9294409419629
50,586.5609630950994,492.9092806718628
51,484.7508484369232,710.7415611282138
52,316.2102516876007,1035.427599257357
53,759.0637893916327,912.4992423153201
54,1121.1911839642773,923.5361833745061
55,491.0611088757577,1116.2443146897097
56,775.9071188207918,576.0903721483447
57,716.7336449535022,756.9767233643008
58,635.025975641571,764.3471304784387
59,617.814009457163,449.44691914683534
