,pid,condition,timing,view,hand,face,angle,response,RT
0,P02,continuous,pre,0,right,back,120,False,0.8669540539267473
1,P02,continuous,pre,0,left,back,300,True,1.0671492545807268
2,P02,continuous,pre,0,left,back,120,True,1.1236126523435814
3,P02,continuous,pre,0,right,palm,60,True,1.3215383006463526
4,P02,continuous,pre,0,right,back,300,True,0.6474211182212457
5,P02,continuous,pre,0,left,palm,120,True,1.72115916092298
6,P02,continuous,pre,0,left,palm,300,True,2.3992106171353957
7,P02,continuous,pre,0,right,palm,240,True,0.913351747658453
8,P02,continuous,pre,0,left,palm,240,True,2.2396314017241816
9,P02,continuous,pre,0,right,palm,120,True,0.9997012234962313
10,P02,continuous,pre,0,right,back,0,True,0.7711643895163434
11,P02,continuous,pre,0,left,back,0,True,0.6557167629362084
12,P02,continuous,pre,0,right,palm,300,False,1.9131824409851104
13,P02,continuous,pre,0,left,back,180,True,1.238892121371464
14,P02,continuous,pre,0,left,back,240,True,1.1282383255893365
15,P02,continuous,pre,0,right,palm,0,True,1.3743558589194436
16,P02,continuous,pre,0,left,back,60,True,1.3700626702775478
17,P02,continuous,pre,0,right,back,60,True,1.0458055033814162
18,P02,continuous,pre,0,left,palm,60,True,1.4708227500814246
19,P02,continuous,pre,0,right,back,240,True,0.8302983896282967
20,P02,continuous,pre,0,right,palm,180,True,1.2967026947735576
21,P02,continuous,pre,0,left,palm,0,True,1.1600901998608606
22,P02,continuous,pre,0,right,back,180,False,1.5007911831926322
23,P02,continuous,pre,0,left,palm,180,True,1.5391096536477562
24,P02,continuous,pre,1,right,palm,240,True,1.7438769010041142
25,P02,continuous,pre,1,left,palm,240,True,1.1566228601586772
26,P02,continuous,pre,1,left,back,60,True,1.5692496917472454
27,P02,continuous,pre,1,left,back,300,True,1.092957799352007
28,P02,continuous,pre,1,left,palm,300,True,1.5962475968553915
29,P02,continuous,pre,1,left,palm,180,True,1.3351184591447236
30,P02,continuous,pre,1,right,palm,180,True,1.1321480843616882
31,P02,continuous,pre,1,left,back,240,True,0.7624500746314878
32,P02,continuous,pre,1,right,back,300,True,0.9755528035748284
33,P02,continuous,pre,1,left,back,120,True,1.0522839740442578
34,P02,continuous,pre,1,right,back,180,True,1.3968567945121322
35,P02,continuous,pre,1,left,back,180,True,1.6878517087898215
