,pid,condition,timing,view,hand,face,angle,response,RT
0,P06,continuous,pre,0,right,palm,120,False,1.2779972
1,P06,continuous,pre,0,left,back,120,True,0.9496875290000001
2,P06,continuous,pre,0,right,palm,60,False,1.114917961
3,P06,continuous,pre,0,right,back,120,True,1.041575932
4,P06,continuous,pre,0,left,back,300,True,1.730956526
5,P06,continuous,pre,0,right,back,0,True,0.768223945
6,P06,continuous,pre,0,right,palm,0,False,1.3569508680000002
7,P06,continuous,pre,0,right,palm,180,True,1.0175745840000001
8,P06,continuous,pre,0,right,back,180,True,1.251532093
9,P06,continuous,pre,0,right,back,240,True,0.876258166
10,P06,continuous,pre,0,right,palm,300,False,1.4605245059999998
11,P06,continuous,pre,0,right,back,60,True,0.820749278
12,P06,continuous,pre,0,left,palm,300,False,0.9194413640000001
13,P06,continuous,pre,0,left,back,60,True,0.9494944740000001
14,P06,continuous,pre,0,left,palm,60,False,1.491259057
15,P06,continuous,pre,0,left,palm,180,False,1.5462780269999998
16,P06,continuous,pre,0,left,back,180,True,2.863799176
17,P06,continuous,pre,0,right,palm,240,True,1.270685214
18,P06,continuous,pre,0,left,palm,0,True,2.3582336930000003
19,P06,continuous,pre,0,left,back,0,True,1.234514842
20,P06,continuous,pre,0,right,back,300,True,0.675736456
21,P06,continuous,pre,0,left,back,240,True,0.8676503320000001
22,P06,continuous,pre,0,left,palm,120,True,1.5559231530000002
23,P06,continuous,pre,0,left,palm,240,False,1.023663884
24,P06,continuous,pre,1,left,palm,300,True,3.137880485
25,P06,continuous,pre,1,left,back,120,True,1.212072112
26,P06,continuous,pre,1,left,back,60,True,0.8868379270000001
27,P06,continuous,pre,1,left,palm,180,True,3.03056486
28,P06,continuous,pre,1,right,palm,240,True,1.3182075690000001
29,P06,continuous,pre,1,left,back,180,True,2.012197752
30,P06,continuous,pre,1,right,back,240,True,0.894573563
31,P06,continuous,pre,1,right,back,120,True,0.9908237240000001
32,P06,continuous,pre,1,right,back,0,True,0.618397752
33,P06,continuous,pre,1,left,palm,120,True,1.245063959
34,P06,continuous,pre,1,right,palm,180,True,3.486462158
35,P06,continuous,pre,1,left,palm,240,True,1.242979034
36,P06,continuous,pre,1,left,back,0,True,1.0035910670000001
37,P06,continuous,pre,1,right,back,60,True,0.582757135
38,P06,continuous,pre,1,left,palm,60,True,1.074285474
39,P06,continuous,pre,1,right,back,300,True,0.578747781
40,P06,continuous,pre,1,left,palm,0,True,1.422919623
41,P06,continuous,pre,1,right,palm,60,True,0.8314945159999999
42,P06,continuous,pre,1,right,palm,300,False,1.2744076659999999
43,P06,continuous,pre,1,right,palm,120,True,1.9942684659999999
44,P06,continuous,pre,1,left,back,300,True,1.452555211
45,P06,continuous,pre,1,right,palm,0,True,1.156949336
46,P06,continuous,pre,1,right,back,180,True,1.6655680880000001
47,P06,continuous,pre,1,left,back,240,True,1.136992199
48,P06,continuous,pre,2,right,back,300,True,0.750513379
49,P06,continuous,pre,2,left,palm,180,True,2.15578066
50,P06,continuous,pre,2,right,palm,0,True,0.9030503959999999
51,P06,continuous,pre,2,right,palm,120,True,1.1581881109999999
52,P06,continuous,pre,2,right,back,60,True,0.79408537
53,P06,continuous,pre,2,right,back,180,True,2.5097437609999997
54,P06,continuous,pre,2,left,back,120,True,1.3470437380000002
55,P06,continuous,pre,2,left,palm,300,True,1.6481313999999998
56,P06,continuous,pre,2,right,palm,180,True,1.488896805
57,P06,continuous,pre,2,right,palm,300,True,1.4407738319999999
58,P06,continuous,pre,2,left,palm,60,True,1.170537932
59,P06,continuous,pre,2,right,back,240,True,1.038401238
60,P06,continuous,pre,2,left,back,240,True,1.199845632
61,P06,continuous,pre,2,left,back,180,True,3.170541763
62,P06,continuous,pre,2,right,palm,240,True,1.452187486
63,P06,continuous,pre,2,right,back,0,True,0.708527969
64,P06,continuous,pre,2,right,palm,60,True,1.548087925
65,P06,continuous,pre,2,left,back,60,True,0.8568928370000001
66,P06,continuous,pre,2,right,back,120,True,0.929788615
67,P06,continuous,pre,2,left,back,0,True,0.8400368490000001
68,P06,continuous,pre,2,left,palm,120,True,1.4097301619999998
69,P06,continuous,pre,2,left,back,300,True,0.87727056
70,P06,continuous,pre,2,left,palm,0,True,1.373187086
71,P06,continuous,pre,2,left,palm,240,True,2.23325998
0,P06,continuous,post,0,right,palm,60,False,3.30467604748992
1,P06,continuous,post,0,right,back,60,True,1.3568750251397432
2,P06,continuous,post,0,right,back,120,True,0.8973491225333419
3,P06,continuous,post,0,left,palm,180,True,2.401050315151224
4,P06,continuous,post,0,left,back,300,True,1.1309672513889382
5,P06,continuous,post,0,left,palm,240,True,1.7131375579592714
6,P06,continuous,post,0,right,palm,300,True,1.6071664282208076
7,P06,continuous,post,0,right,back,0,True,0.697240720204718
8,P06,continuous,post,0,right,palm,120,True,1.0259851492628513
9,P06,continuous,post,0,left,back,0,True,0.9727465817813936
10,P06,continuous,post,0,left,palm,300,True,1.160923066905525
11,P06,continuous,post,0,left,back,60,True,1.141697932886018
12,P06,continuous,post,0,left,back,120,True,0.9551589741240605
13,P06,continuous,post,0,right,palm,0,True,1.0323188330839912
14,P06,continuous,post,0,right,back,180,True,1.3068701412885275
15,P06,continuous,post,0,right,back,300,True,0.7702410706951923
16,P06,continuous,post,0,left,palm,120,True,0.894623742409749
17,P06,continuous,post,0,right,back,240,True,0.6950562025849649
18,P06,continuous,post,0,left,back,240,True,0.895009087795188
19,P06,continuous,post,0,left,back,180,True,1.654421033883409
20,P06,continuous,post,0,right,palm,240,True,1.3587504237475514
21,P06,continuous,post,0,right,palm,180,True,1.8831962982330879
22,P06,continuous,post,0,left,palm,60,True,1.0825232844726997
23,P06,continuous,post,0,left,palm,0,True,0.9873594456512365
24,P06,continuous,post,1,left,back,0,True,0.9508554399362765
25,P06,continuous,post,1,left,back,60,True,0.9078882804824389
26,P06,continuous,post,1,left,back,180,True,1.7476148614587146
27,P06,continuous,post,1,left,back,120,True,1.2320629576206557
28,P06,continuous,post,1,left,back,240,True,1.202243506872037
29,P06,continuous,post,1,left,palm,240,True,2.1480040373171505
30,P06,continuous,post,1,right,back,120,True,0.8482344401490991
31,P06,continuous,post,1,right,palm,180,True,1.5701246243770584
32,P06,continuous,post,1,right,back,0,True,0.6768358011177042
33,P06,continuous,post,1,right,palm,240,True,0.9497725657820411
34,P06,continuous,post,1,left,back,300,True,0.8991647657931026
35,P06,continuous,post,1,right,back,240,True,0.9308960046255379
36,P06,continuous,post,1,left,palm,180,True,1.70585583256252
37,P06,continuous,post,1,left,palm,300,True,2.0165292485180544
38,P06,continuous,post,1,right,palm,60,True,0.7375924340522033
