,pid,condition,timing,view,hand,face,angle,response,RT
0,P16,continuous,pre,0,left,back,240,False,1.3841655989235733
1,P16,continuous,pre,0,right,palm,240,True,1.7872678973944858
2,P16,continuous,pre,0,left,palm,0,True,2.357030159218993
3,P16,continuous,pre,0,left,back,60,True,2.3363931135827443
4,P16,continuous,pre,0,right,back,0,True,1.9241953616801768
5,P16,continuous,pre,0,left,palm,300,True,2.7697454077424486
6,P16,continuous,pre,0,right,back,180,True,3.083649442953174
7,P16,continuous,pre,0,left,palm,180,False,3.8735588331619515
8,P16,continuous,pre,0,right,palm,120,True,3.278150418766017
9,P16,continuous,pre,0,right,palm,60,False,1.3951617320635703
10,P16,continuous,pre,0,right,palm,0,True,1.7023157112489569
11,P16,continuous,pre,0,left,back,120,True,1.652197062408959
12,P16,continuous,pre,0,left,back,0,True,0.7971436177685973
13,P16,continuous,pre,0,left,back,300,True,1.9529223620993437
14,P16,continuous,pre,0,right,palm,180,True,1.5646298137071426
15,P16,continuous,pre,0,left,back,180,True,2.4328596955892863
16,P16,continuous,pre,0,right,back,240,True,1.0493042907037309
17,P16,continuous,pre,0,left,palm,60,True,2.050911939390062
18,P16,continuous,pre,0,left,palm,240,False,1.8024610776265035
19,P16,continuous,pre,0,left,palm,120,True,2.124609435602906
20,P16,continuous,pre,0,right,back,120,True,1.5778993313942922
21,P16,continuous,pre,0,right,back,60,True,1.1574453822686337
22,P16,continuous,pre,0,right,palm,300,True,2.18644587831659
23,P16,continuous,pre,0,right,back,300,True,0.8843370124959621
24,P16,continuous,pre,1,right,palm,300,True,1.2439898952216026
25,P16,continuous,pre,1,right,palm,180,True,1.6373827157658525
26,P16,continuous,pre,1,right,back,60,False,1.014192278147675
27,P16,continuous,pre,1,left,palm,0,True,1.9451507194535225
28,P16,continuous,pre,1,right,back,240,True,0.8373313874544692
29,P16,continuous,pre,1,right,back,180,True,2.5994334733404685
30,P16,continuous,pre,1,left,palm,60,True,1.4649682358212883
31,P16,continuous,pre,1,right,palm,120,True,1.962034669595596
32,P16,continuous,pre,1,left,palm,120,True,2.0143995066318894
33,P16,continuous,pre,1,right,back,120,True,1.2000593722987103
34,P16,continuous,pre,1,left,back,60,True,1.0266972338285996
35,P16,continuous,pre,1,right,back,300,True,0.8137035100517096
36,P16,continuous,pre,1,left,back,180,True,1.7848520193292643
37,P16,continuous,pre,1,right,palm,0,True,1.2594872148474678
38,P16,continuous,pre,1,left,palm,300,True,2.0679046748991823
39,P16,continuous,pre,1,left,palm,240,False,2.5077377429770418
40,P16,continuous,pre,1,left,palm,180,True,4.304854547437572
41,P16,continuous,pre,1,left,back,0,True,1.1164838574331952
42,P16,continuous,pre,1,right,palm,60,True,2.2425687904687948
43,P16,continuous,pre,1,right,back,0,True,0.8264727682253579
44,P16,continuous,pre,1,left,back,240,True,1.3176555985191951
45,P16,continuous,pre,1,right,palm,240,True,1.6995983751112362
