,pid,condition,timing,view,hand,face,angle,response,RT
0,P11,continuous,pre,0,left,back,0,True,0.9141775637144748
1,P11,continuous,pre,0,left,back,240,True,1.6651943618562657
2,P11,continuous,pre,0,left,palm,180,True,1.70512011203391
3,P11,continuous,pre,0,left,back,180,False,1.7197352685871008
4,P11,continuous,pre,0,right,back,120,True,1.1493243434779288
5,P11,continuous,pre,0,right,palm,120,True,2.41927438649509
6,P11,continuous,pre,0,right,palm,300,True,1.7879731683278806
7,P11,continuous,pre,0,left,palm,0,True,1.2385961175896227
8,P11,continuous,pre,0,right,back,300,True,0.8557717132061953
9,P11,continuous,pre,0,right,palm,60,True,1.8408796137046008
10,P11,continuous,pre,0,left,palm,240,False,4.377449872561556
11,P11,continuous,pre,0,left,back,120,True,1.5944295013578085
12,P11,continuous,pre,0,right,palm,240,True,1.6854119631716458
13,P11,continuous,pre,0,right,palm,180,True,0.7879995985640562
14,P11,continuous,pre,0,right,back,180,True,2.7677605466233217
15,P11,continuous,pre,0,left,palm,300,True,1.5066255631754757
16,P11,continuous,pre,0,left,back,300,True,1.6889574457818526
17,P11,continuous,pre,0,right,back,0,True,0.8717221714468906
18,P11,continuous,pre,0,left,palm,60,True,1.5352031642760269
19,P11,continuous,pre,0,left,back,60,True,1.860293199461012
20,P11,continuous,pre,0,left,palm,120,True,1.3720856830077537
21,P11,continuous,pre,0,right,back,60,True,1.0238868080923569
22,P11,continuous,pre,0,right,back,240,True,1.105473511153832
23,P11,continuous,pre,0,right,palm,0,True,1.2082974865224971
24,P11,continuous,pre,1,left,back,0,True,1.2030110555024294
25,P11,continuous,pre,1,right,back,0,True,0.8380151885794476
26,P11,continuous,pre,1,left,back,60,True,0.9685028150124708
27,P11,continuous,pre,1,left,palm,0,True,2.01294737011267
28,P11,continuous,pre,1,left,palm,60,True,1.5340168678558257
29,P11,continuous,pre,1,right,back,240,True,0.9061672857969824
30,P11,continuous,pre,1,right,palm,120,True,1.345019968237466
31,P11,continuous,pre,1,left,back,120,True,1.7983311410280294
32,P11,continuous,pre,1,left,palm,240,True,1.856949965640524
33,P11,continuous,pre,1,right,back,60,True,0.8248249666939955
34,P11,continuous,pre,1,left,palm,120,True,1.6032843978100573
35,P11,continuous,pre,1,right,back,120,True,1.3013641068137076
36,P11,continuous,pre,1,left,palm,180,True,1.2603347983604178
37,P11,continuous,pre,1,right,back,180,True,2.357210437567119
38,P11,continuous,pre,1,right,palm,0,True,1.9364188020917936
39,P11,continuous,pre,1,right,palm,60,True,1.8847733472866819
40,P11,continuous,pre,1,left,palm,300,True,1.2274011872905248
41,P11,continuous,pre,1,right,back,300,True,0.8454677501285914
42,P11,continuous,pre,1,right,palm,240,True,1.0711080705696077
43,P11,continuous,pre,1,left,back,300,True,1.2953265207142977
44,P11,continuous,pre,1,left,back,180,True,3.7432620125437097
45,P11,continuous,pre,1,right,palm,300,True,1.4334536356145693
46,P11,continuous,pre,1,left,back,240,True,1.6105875710454711
47,P11,continuous,pre,1,right,palm,180,True,1.1327372611995088
48,P11,continuous,pre,2,right,back,0,True,0.8035225764069764
49,P11,continuous,pre,2,right,palm,300,True,1.238715628238424
50,P11,continuous,pre,2,left,back,240,True,1.047884699804854
51,P11,continuous,pre,2,right,back,180,True,1.5053699352574768
52,P11,continuous,pre,2,left,palm,240,True,1.367815475558018
53,P11,continuous,pre,2,left,palm,60,True,1.1394823350237857
54,P11,continuous,pre,2,left,palm,300,True,1.3849434201365511
55,P11,continuous,pre,2,right,back,60,True,1.0686944917069925
56,P11,continuous,pre,2,right,back,240,True,1.0534346671302046
57,P11,continuous,pre,2,left,palm,180,True,1.2868477763768171
58,P11,continuous,pre,2,left,back,0,True,1.0541344939156259
59,P11,continuous,pre,2,left,back,180,True,1.9030603919491116
60,P11,continuous,pre,2,right,back,120,True,1.3008251597493654
61,P11,continuous,pre,2,left,palm,120,True,3.0432057812540734
62,P11,continuous,pre,2,left,back,120,True,1.2904989799462785
63,P11,continuous,pre,2,left,back,60,True,1.0818559850704332
64,P11,continuous,pre,2,left,back,300,True,1.1379332931392128
65,P11,continuous,pre,2,right,palm,60,True,1.4239487084814757
66,P11,continuous,pre,2,left,palm,0,True,1.0665019309417405
67,P11,continuous,pre,2,right,palm,240,False,0.9945496248801646
68,P11,continuous,pre,2,right,palm,120,True,1.3109353010695486
69,P11,continuous,pre,2,right,palm,0,True,0.9499890065526416
70,P11,continuous,pre,2,right,palm,180,True,0.6990706514807243
71,P11,continuous,pre,2,right,back,300,True,0.8030824554552964
0,P11,continuous,post,0,left,palm,0,True,1.6585631744819693
1,P11,continuous,post,0,left,back,120,True,1.7625447973841801
2,P11,continuous,post,0,left,back,60,True,0.9978886435274035
3,P11,continuous,post,0,right,palm,120,True,1.54559181566583
4,P11,continuous,post,0,right,back,120,True,1.0462556365528144
5,P11,continuous,post,0,left,palm,240,True,1.9679964024107903
6,P11,continuous,post,0,right,back,300,True,0.8828319755848497
7,P11,continuous,post,0,left,palm,60,True,1.3226908762590028
8,P11,continuous,post,0,left,back,240,True,1.4805718435673043
9,P11,continuous,post,0,right,palm,180,True,1.0161580821149983
10,P11,continuous,post,0,right,back,0,True,0.7790947367320769
11,P11,continuous,post,0,left,back,0,True,1.1117536516394466
12,P11,continuous,post,0,right,palm,0,True,1.6696726937661879
13,P11,continuous,post,0,left,back,300,True,1.0777873198967427
14,P11,continuous,post,0,left,palm,120,True,1.3738407075288706
15,P11,continuous,post,0,left,palm,180,True,1.2977583308820613
16,P11,continuous,post,0,right,palm,300,True,1.8328657603124157
17,P11,continuous,post,0,right,palm,60,True,1.1460949865286238
18,P11,continuous,post,0,right,palm,240,True,0.9508144350838847
19,P11,continuous,post,0,right,back,180,True,2.1398900041822344
20,P11,continuous,post,0,right,back,60,True,0.8480237060575746
21,P11,continuous,post,0,right,back,240,True,0.8976762055535801
22,P11,continuous,post,0,left,back,180,True,4.065484608348925
23,P11,continuous,post,0,left,palm,300,True,1.4300368031836115
24,P11,continuous,post,1,right,palm,300,True,1.0243951300508343
25,P11,continuous,post,1,right,back,240,True,0.8426487870165147
26,P11,continuous,post,1,left,palm,120,True,1.2449901250074618
27,P11,continuous,post,1,left,back,120,True,1.126214834395796
28,P11,continuous,post,1,right,back,0,True,0.7164538711076602
29,P11,continuous,post,1,left,back,180,True,1.4349915193743072
30,P11,continuous,post,1,right,back,60,True,0.8032010492752306
31,P11,continuous,post,1,right,back,300,True,0.662395945226308
32,P11,continuous,post,1,left,back,300,True,1.1517139065545052
33,P11,continuous,post,1,right,palm,60,True,1.5804403051151894
34,P11,continuous,post,1,right,palm,120,True,1.7207750271772966
35,P11,continuous,post,1,right,palm,240,True,1.061892008234281
36,P11,continuous,post,1,left,back,60,True,0.8949152010027319
37,P11,continuous,post,1,left,palm,180,True,1.51136616099393
38,P11,continuous,post,1,left,back,240,True,1.0062256669043563
39,P11,continuous,post,1,left,palm,240,True,2.185201812244486
40,P11,continuous,post,1,left,palm,300,True,1.2991913106525317
41,P11,continuous,post,1,right,palm,180,True,0.9864723033970222
42,P11,continuous,post,1,left,palm,0,True,1.446137428167276
43,P11,continuous,post,1,left,back,0,True,0.9920000582351349
44,P11,continuous,post,1,left,palm,60,True,1.2914476274745539
45,P11,continuous,post,1,right,back,180,True,1.7952409443678334
46,P11,continuous,post,1,right,back,120,True,0.9180474242893979
47,P11,continuous,post,1,right,palm,0,True,1.5241323596565053
48,P11,continuous,post,2,left,palm,300,True,1.4337761104106903
49,P11,continuous,post,2,left,palm,120,True,1.1468844469054602
50,P11,continuous,post,2,right,palm,60,True,1.305049252230674
51,P11,continuous,post,2,right,back,180,True,2.3507418092922308
52,P11,continuous,post,2,left,back,180,True,2.2026829395326786
53,P11,continuous,post,2,right,palm,120,True,1.7243308547185734
54,P11,continuous,post,2,left,palm,180,True,2.0022875581635162
55,P11,continuous,post,2,left,palm,0,True,1.3079221065854654
56,P11,continuous,post,2,right,back,300,True,0.8904178432421759
