,day,block,trial,C4,C3
2,Day1,3,8,,
3,Day1,3,8,3093.1963455125115,1017.9532109069607
4,Day1,3,8,,
5,Day1,3,8,2769.560832851066,1475.0486777184744
6,Day1,3,8,,
7,Day1,3,8,,
8,Day1,3,8,,
9,Day1,3,8,,
0,Day1,3,9,1788.8581507194342,438.91552097108115
1,Day1,3,9,,
2,Day1,3,9,,
3,Day1,3,9,,
4,Day1,3,9,,
5,Day1,3,9,,
6,Day1,3,9,,
7,Day1,3,9,,
8,Day1,3,9,,
9,Day1,3,9,,
0,Day1,4,0,2460.401833231799,1842.7787175516064
1,Day1,4,0,,
2,Day1,4,0,,
3,Day1,4,0,,
4,Day1,4,0,,
5,Day1,4,0,,
6,Day1,4,0,,
7,Day1,4,0,,
8,Day1,4,0,,
9,Day1,4,0,943.2157562291007,580.8235348892949
0,Day1,4,1,5298.642962756498,1488.1143240118427
1,Day1,4,1,,
2,Day1,4,1,1160.7976100476621,633.5358533345865
3,Day1,4,1,,
4,Day1,4,1,,
5,Day1,4,1,,
6,Day1,4,1,,
7,Day1,4,1,,
8,Day1,4,1,,
9,Day1,4,1,,
0,Day1,4,2,7001.394502104943,9103.794418644013
1,Day1,4,2,,
2,Day1,4,2,,
3,Day1,4,2,,
4,Day1,4,2,,
5,Day1,4,2,,
6,Day1,4,2,,
7,Day1,4,2,,
8,Day1,4,2,,
9,Day1,4,2,,
0,Day1,4,3,1409.1530901459014,634.1677915101696
1,Day1,4,3,,
2,Day1,4,3,,
3,Day1,4,3,12426.80556033594,1851.1584723199253
4,Day1,4,3,,
5,Day1,4,3,,
6,Day1,4,3,903.4035560092998,947.0208791929083
7,Day1,4,3,1209.5900584084975,1042.4950823305896
8,Day1,4,3,,
9,Day1,4,3,,
0,Day1,4,4,3950.384898814209,705.1559309733898
1,Day1,4,4,,
2,Day1,4,4,,
3,Day1,4,4,,
4,Day1,4,4,,
5,Day1,4,4,,
6,Day1,4,4,,
7,Day1,4,4,,
8,Day1,4,4,,
9,Day1,4,4,,
0,Day1,4,5,2170.181640635948,2188.557530914679
1,Day1,4,5,4477.237129421728,1736.6613807345514
2,Day1,4,5,3227.4299042139287,4538.087503384841
3,Day1,4,5,,
4,Day1,4,5,,
5,Day1,4,5,,
6,Day1,4,5,,
7,Day1,4,5,,
8,Day1,4,5,,
9,Day1,4,5,,
0,Day1,4,6,1901.8085954157275,886.0910562724151
1,Day1,4,6,5207.614792187466,541.6624920722179
2,Day1,4,6,,
3,Day1,4,6,,
4,Day1,4,6,,
5,Day1,4,6,1782.4241280601818,1517.203272451592
6,Day1,4,6,,
7,Day1,4,6,,
8,Day1,4,6,1124.427957680037,831.8995368465262
9,Day1,4,6,,
0,Day1,4,7,1718.8098362202998,411.42605966754167
1,Day1,4,7,,
2,Day1,4,7,,
3,Day1,4,7,,
4,Day1,4,7,6151.611370949915,6398.744119581321
5,Day1,4,7,,
6,Day1,4,7,,
7,Day1,4,7,,
8,Day1,4,7,,
9,Day1,4,7,,
0,Day1,4,8,7106.091966942097,2051.6433406747688
1,Day1,4,8,,
2,Day1,4,8,,
3,Day1,4,8,,
4,Day1,4,8,3679.061620861136,3218.1851324484637
5,Day1,4,8,,
6,Day1,4,8,,
7,Day1,4,8,,
8,Day1,4,8,,
9,Day1,4,8,,
0,Day1,4,9,1640.8873039982136,906.647970107883
1,Day1,4,9,,
2,Day1,4,9,,
3,Day1,4,9,,
4,Day1,4,9,,
5,Day1,4,9,,
6,Day1,4,9,1035.2342215748313,1533.424162179764
7,Day1,4,9,,
8,Day1,4,9,,
9,Day1,4,9,,
