,pid,condition,timing,view,hand,face,angle,response,RT
0,P10,control,pre,0,left,back,120,True,1.705694344265794
1,P10,control,pre,0,left,palm,60,False,1.0710725288736285
2,P10,control,pre,0,right,back,180,True,1.0559268348806654
3,P10,control,pre,0,right,palm,60,False,0.9128433110126934
4,P10,control,pre,0,left,palm,180,True,2.007598511172546
5,P10,control,pre,0,left,back,300,True,1.5453966704735649
6,P10,control,pre,0,left,back,240,True,1.2296801975608105
7,P10,control,pre,0,right,back,0,True,0.8883240642244346
8,P10,control,pre,0,left,back,60,True,0.9522163696856296
9,P10,control,pre,0,right,back,120,True,0.9648802996052837
10,P10,control,pre,0,left,palm,0,True,0.9066770140525476
11,P10,control,pre,0,left,palm,300,True,0.8263048605258518
12,P10,control,pre,0,left,back,180,True,1.1328281959649755
13,P10,control,pre,0,right,palm,240,True,1.2506811540297351
14,P10,control,pre,0,right,back,60,True,0.8674767097581935
15,P10,control,pre,0,right,palm,120,False,0.9789760606872732
16,P10,control,pre,0,right,palm,0,True,0.8873591678384399
17,P10,control,pre,0,left,back,0,True,0.9190647668037856
18,P10,control,pre,0,right,back,300,True,0.9173755277915916
19,P10,control,pre,0,right,palm,180,True,1.6916487623930152
20,P10,control,pre,0,right,palm,300,True,0.9944822022771403
21,P10,control,pre,0,right,back,240,True,1.2695148283382878
22,P10,control,pre,0,left,palm,120,True,0.8051077837881166
23,P10,control,pre,0,left,palm,240,True,1.1281787666848686
24,P10,control,pre,1,left,palm,60,True,0.821702546076267
25,P10,control,pre,1,left,back,60,True,0.8243153123585216
26,P10,control,pre,1,left,palm,240,False,0.9305324397100776
27,P10,control,pre,1,left,palm,180,False,0.9289738198567647
28,P10,control,pre,1,left,back,120,True,0.8798158154895646
29,P10,control,pre,1,left,back,180,True,1.2329751712495636
30,P10,control,pre,1,left,back,240,False,1.0589088588494633
31,P10,control,pre,1,right,back,300,True,0.7724315427258261
32,P10,control,pre,1,left,palm,0,True,0.6568492896221869
33,P10,control,pre,1,right,back,0,True,0.7788774642867793
34,P10,control,pre,1,right,back,180,True,1.0721293566348322
35,P10,control,pre,1,left,back,0,True,0.768317996753467
36,P10,control,pre,1,right,back,240,True,0.6928396567454911
37,P10,control,pre,1,right,back,60,True,0.6287734477664344
38,P10,control,pre,1,right,palm,120,False,0.7912652170343791
39,P10,control,pre,1,right,palm,180,True,1.107249440083251
40,P10,control,pre,1,right,palm,240,False,0.9060763957386372
41,P10,control,pre,1,right,palm,60,True,0.9128731887103639
42,P10,control,pre,1,right,palm,300,True,0.8166482357046334
43,P10,control,pre,1,left,palm,300,True,1.0269531299381924
44,P10,control,pre,1,right,back,120,True,0.7982091002122615
45,P10,control,pre,1,left,palm,120,True,0.9137013371801004
46,P10,control,pre,1,right,palm,0,True,0.5930037159450876
47,P10,control,pre,1,left,back,300,False,0.5816708757192828
48,P10,control,pre,2,left,back,240,True,0.9302455372126132
49,P10,control,pre,2,right,back,60,True,0.5845881646746421
50,P10,control,pre,2,left,back,0,False,0.6119143827781954
51,P10,control,pre,2,right,back,0,True,0.6313210959924618
52,P10,control,pre,2,right,palm,60,True,1.2025864892311802
53,P10,control,pre,2,left,back,120,True,0.7812431649981592
54,P10,control,pre,2,right,palm,240,True,1.0651329959728173
55,P10,control,pre,2,right,palm,0,True,1.3057373221854505
56,P10,control,pre,2,left,back,180,True,1.3051129549312463
57,P10,control,pre,2,right,back,300,True,0.7756897438666783
58,P10,control,pre,2,left,palm,180,False,1.387708698584902
59,P10,control,pre,2,right,palm,180,True,1.0151797852086022
60,P10,control,pre,2,right,back,180,False,0.9621572156756883
61,P10,control,pre,2,left,palm,300,True,0.9271983951875882
62,P10,control,pre,2,left,back,300,True,1.1813748566928552
63,P10,control,pre,2,right,palm,300,True,1.1215348096229718
